Scenario_ID,Variant_ID,Browser,Device,Network_Speed,Rating_Range,Review_Count,User_Type
TS-022,V00334,Firefox,Desktop,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00335,Firefox,Desktop,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00336,Firefox,Desktop,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00337,Firefox,Mobile,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00338,Firefox,Mobile,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00339,Firefox,Mobile,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00340,Firefox,Tablet,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00341,Firefox,Tablet,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00342,Firefox,Tablet,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00343,Safari,Desktop,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00344,Safari,Desktop,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00345,Safari,Desktop,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00346,Safari,Mobile,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00347,Safari,Mobile,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00348,Safari,Mobile,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00349,Safari,Tablet,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00350,Safari,Tablet,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00351,Safari,Tablet,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00352,Edge,Desktop,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00353,Edge,Desktop,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00354,Edge,Desktop,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00355,Edge,Mobile,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00356,Edge,Mobile,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00357,Edge,Mobile,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00358,Edge,Tablet,High,Medium_Rated,Many_Reviews,Visitor
TS-022,V00359,Edge,Tablet,Medium,Medium_Rated,Many_Reviews,Visitor
TS-022,V00360,Edge,Tablet,Low,Medium_Rated,Many_Reviews,Visitor
TS-022,V00361,Chrome,Desktop,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00362,Chrome,Desktop,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00363,Chrome,Desktop,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00364,Chrome,Mobile,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00365,Chrome,Mobile,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00366,Chrome,Mobile,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00367,Chrome,Tablet,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00368,Chrome,Tablet,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00369,Chrome,Tablet,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00370,Firefox,Desktop,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00371,Firefox,Desktop,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00372,Firefox,Desktop,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00373,Firefox,Mobile,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00374,Firefox,Mobile,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00375,Firefox,Mobile,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00376,Firefox,Tablet,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00377,Firefox,Tablet,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00378,Firefox,Tablet,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00379,Safari,Desktop,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00380,Safari,Desktop,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00381,Safari,Desktop,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00382,Safari,Mobile,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00383,Safari,Mobile,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00384,Safari,Mobile,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00385,Safari,Tablet,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00386,Safari,Tablet,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00387,Safari,Tablet,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00388,Edge,Desktop,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00389,Edge,Desktop,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00390,Edge,Desktop,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00391,Edge,Mobile,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00392,Edge,Mobile,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00393,Edge,Mobile,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00394,Edge,Tablet,High,Low_Rated,Many_Reviews,Visitor
TS-022,V00395,Edge,Tablet,Medium,Low_Rated,Many_Reviews,Visitor
TS-022,V00396,Edge,Tablet,Low,Low_Rated,Many_Reviews,Visitor
TS-022,V00397,Chrome,Desktop,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00398,Chrome,Desktop,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00399,Chrome,Desktop,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00400,Chrome,Mobile,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00401,Chrome,Mobile,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00402,Chrome,Mobile,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00403,Chrome,Tablet,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00404,Chrome,Tablet,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00405,Chrome,Tablet,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00406,Firefox,Desktop,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00407,Firefox,Desktop,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00408,Firefox,Desktop,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00409,Firefox,Mobile,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00410,Firefox,Mobile,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00411,Firefox,Mobile,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00412,Firefox,Tablet,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00413,Firefox,Tablet,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00414,Firefox,Tablet,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00415,Safari,Desktop,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00416,Safari,Desktop,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00417,Safari,Desktop,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00418,Safari,Mobile,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00419,Safari,Mobile,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00420,Safari,Mobile,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00421,Safari,Tablet,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00422,Safari,Tablet,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00423,Safari,Tablet,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00424,Edge,Desktop,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00425,Edge,Desktop,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00426,Edge,Desktop,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00427,Edge,Mobile,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00428,Edge,Mobile,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00429,Edge,Mobile,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00430,Edge,Tablet,High,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00431,Edge,Tablet,Medium,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00432,Edge,Tablet,Low,Mixed_Ratings,Many_Reviews,Visitor
TS-022,V00433,Chrome,Desktop,High,High_Rated,No_Reviews,Buyer
TS-022,V00434,Chrome,Desktop,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00435,Chrome,Desktop,Low,High_Rated,No_Reviews,Buyer
TS-022,V00436,Chrome,Mobile,High,High_Rated,No_Reviews,Buyer
TS-022,V00437,Chrome,Mobile,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00438,Chrome,Mobile,Low,High_Rated,No_Reviews,Buyer
TS-022,V00439,Chrome,Tablet,High,High_Rated,No_Reviews,Buyer
TS-022,V00440,Chrome,Tablet,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00441,Chrome,Tablet,Low,High_Rated,No_Reviews,Buyer
TS-022,V00442,Firefox,Desktop,High,High_Rated,No_Reviews,Buyer
TS-022,V00443,Firefox,Desktop,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00444,Firefox,Desktop,Low,High_Rated,No_Reviews,Buyer
TS-022,V00445,Firefox,Mobile,High,High_Rated,No_Reviews,Buyer
TS-022,V00446,Firefox,Mobile,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00447,Firefox,Mobile,Low,High_Rated,No_Reviews,Buyer
TS-022,V00448,Firefox,Tablet,High,High_Rated,No_Reviews,Buyer
TS-022,V00449,Firefox,Tablet,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00450,Firefox,Tablet,Low,High_Rated,No_Reviews,Buyer
TS-022,V00451,Safari,Desktop,High,High_Rated,No_Reviews,Buyer
TS-022,V00452,Safari,Desktop,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00453,Safari,Desktop,Low,High_Rated,No_Reviews,Buyer
TS-022,V00454,Safari,Mobile,High,High_Rated,No_Reviews,Buyer
TS-022,V00455,Safari,Mobile,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00456,Safari,Mobile,Low,High_Rated,No_Reviews,Buyer
TS-022,V00457,Safari,Tablet,High,High_Rated,No_Reviews,Buyer
TS-022,V00458,Safari,Tablet,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00459,Safari,Tablet,Low,High_Rated,No_Reviews,Buyer
TS-022,V00460,Edge,Desktop,High,High_Rated,No_Reviews,Buyer
TS-022,V00461,Edge,Desktop,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00462,Edge,Desktop,Low,High_Rated,No_Reviews,Buyer
TS-022,V00463,Edge,Mobile,High,High_Rated,No_Reviews,Buyer
TS-022,V00464,Edge,Mobile,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00465,Edge,Mobile,Low,High_Rated,No_Reviews,Buyer
TS-022,V00466,Edge,Tablet,High,High_Rated,No_Reviews,Buyer
TS-022,V00467,Edge,Tablet,Medium,High_Rated,No_Reviews,Buyer
TS-022,V00468,Edge,Tablet,Low,High_Rated,No_Reviews,Buyer
TS-022,V00469,Chrome,Desktop,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00470,Chrome,Desktop,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00471,Chrome,Desktop,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00472,Chrome,Mobile,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00473,Chrome,Mobile,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00474,Chrome,Mobile,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00475,Chrome,Tablet,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00476,Chrome,Tablet,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00477,Chrome,Tablet,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00478,Firefox,Desktop,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00479,Firefox,Desktop,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00480,Firefox,Desktop,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00481,Firefox,Mobile,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00482,Firefox,Mobile,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00483,Firefox,Mobile,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00484,Firefox,Tablet,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00485,Firefox,Tablet,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00486,Firefox,Tablet,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00487,Safari,Desktop,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00488,Safari,Desktop,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00489,Safari,Desktop,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00490,Safari,Mobile,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00491,Safari,Mobile,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00492,Safari,Mobile,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00493,Safari,Tablet,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00494,Safari,Tablet,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00495,Safari,Tablet,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00496,Edge,Desktop,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00497,Edge,Desktop,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00498,Edge,Desktop,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00499,Edge,Mobile,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00500,Edge,Mobile,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00501,Edge,Mobile,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00502,Edge,Tablet,High,Medium_Rated,No_Reviews,Buyer
TS-022,V00503,Edge,Tablet,Medium,Medium_Rated,No_Reviews,Buyer
TS-022,V00504,Edge,Tablet,Low,Medium_Rated,No_Reviews,Buyer
TS-022,V00505,Chrome,Desktop,High,Low_Rated,No_Reviews,Buyer
TS-022,V00506,Chrome,Desktop,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00507,Chrome,Desktop,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00508,Chrome,Mobile,High,Low_Rated,No_Reviews,Buyer
TS-022,V00509,Chrome,Mobile,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00510,Chrome,Mobile,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00511,Chrome,Tablet,High,Low_Rated,No_Reviews,Buyer
TS-022,V00512,Chrome,Tablet,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00513,Chrome,Tablet,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00514,Firefox,Desktop,High,Low_Rated,No_Reviews,Buyer
TS-022,V00515,Firefox,Desktop,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00516,Firefox,Desktop,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00517,Firefox,Mobile,High,Low_Rated,No_Reviews,Buyer
TS-022,V00518,Firefox,Mobile,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00519,Firefox,Mobile,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00520,Firefox,Tablet,High,Low_Rated,No_Reviews,Buyer
TS-022,V00521,Firefox,Tablet,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00522,Firefox,Tablet,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00523,Safari,Desktop,High,Low_Rated,No_Reviews,Buyer
TS-022,V00524,Safari,Desktop,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00525,Safari,Desktop,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00526,Safari,Mobile,High,Low_Rated,No_Reviews,Buyer
TS-022,V00527,Safari,Mobile,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00528,Safari,Mobile,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00529,Safari,Tablet,High,Low_Rated,No_Reviews,Buyer
TS-022,V00530,Safari,Tablet,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00531,Safari,Tablet,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00532,Edge,Desktop,High,Low_Rated,No_Reviews,Buyer
TS-022,V00533,Edge,Desktop,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00534,Edge,Desktop,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00535,Edge,Mobile,High,Low_Rated,No_Reviews,Buyer
TS-022,V00536,Edge,Mobile,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00537,Edge,Mobile,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00538,Edge,Tablet,High,Low_Rated,No_Reviews,Buyer
TS-022,V00539,Edge,Tablet,Medium,Low_Rated,No_Reviews,Buyer
TS-022,V00540,Edge,Tablet,Low,Low_Rated,No_Reviews,Buyer
TS-022,V00541,Chrome,Desktop,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00542,Chrome,Desktop,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00543,Chrome,Desktop,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00544,Chrome,Mobile,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00545,Chrome,Mobile,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00546,Chrome,Mobile,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00547,Chrome,Tablet,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00548,Chrome,Tablet,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00549,Chrome,Tablet,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00550,Firefox,Desktop,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00551,Firefox,Desktop,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00552,Firefox,Desktop,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00553,Firefox,Mobile,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00554,Firefox,Mobile,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00555,Firefox,Mobile,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00556,Firefox,Tablet,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00557,Firefox,Tablet,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00558,Firefox,Tablet,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00559,Safari,Desktop,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00560,Safari,Desktop,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00561,Safari,Desktop,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00562,Safari,Mobile,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00563,Safari,Mobile,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00564,Safari,Mobile,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00565,Safari,Tablet,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00566,Safari,Tablet,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00567,Safari,Tablet,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00568,Edge,Desktop,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00569,Edge,Desktop,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00570,Edge,Desktop,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00571,Edge,Mobile,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00572,Edge,Mobile,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00573,Edge,Mobile,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00574,Edge,Tablet,High,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00575,Edge,Tablet,Medium,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00576,Edge,Tablet,Low,Mixed_Ratings,No_Reviews,Buyer
TS-022,V00577,Chrome,Desktop,High,High_Rated,Few_Reviews,Buyer
TS-022,V00578,Chrome,Desktop,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00579,Chrome,Desktop,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00580,Chrome,Mobile,High,High_Rated,Few_Reviews,Buyer
TS-022,V00581,Chrome,Mobile,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00582,Chrome,Mobile,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00583,Chrome,Tablet,High,High_Rated,Few_Reviews,Buyer
TS-022,V00584,Chrome,Tablet,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00585,Chrome,Tablet,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00586,Firefox,Desktop,High,High_Rated,Few_Reviews,Buyer
TS-022,V00587,Firefox,Desktop,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00588,Firefox,Desktop,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00589,Firefox,Mobile,High,High_Rated,Few_Reviews,Buyer
TS-022,V00590,Firefox,Mobile,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00591,Firefox,Mobile,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00592,Firefox,Tablet,High,High_Rated,Few_Reviews,Buyer
TS-022,V00593,Firefox,Tablet,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00594,Firefox,Tablet,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00595,Safari,Desktop,High,High_Rated,Few_Reviews,Buyer
TS-022,V00596,Safari,Desktop,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00597,Safari,Desktop,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00598,Safari,Mobile,High,High_Rated,Few_Reviews,Buyer
TS-022,V00599,Safari,Mobile,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00600,Safari,Mobile,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00601,Safari,Tablet,High,High_Rated,Few_Reviews,Buyer
TS-022,V00602,Safari,Tablet,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00603,Safari,Tablet,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00604,Edge,Desktop,High,High_Rated,Few_Reviews,Buyer
TS-022,V00605,Edge,Desktop,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00606,Edge,Desktop,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00607,Edge,Mobile,High,High_Rated,Few_Reviews,Buyer
TS-022,V00608,Edge,Mobile,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00609,Edge,Mobile,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00610,Edge,Tablet,High,High_Rated,Few_Reviews,Buyer
TS-022,V00611,Edge,Tablet,Medium,High_Rated,Few_Reviews,Buyer
TS-022,V00612,Edge,Tablet,Low,High_Rated,Few_Reviews,Buyer
TS-022,V00613,Chrome,Desktop,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00614,Chrome,Desktop,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00615,Chrome,Desktop,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00616,Chrome,Mobile,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00617,Chrome,Mobile,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00618,Chrome,Mobile,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00619,Chrome,Tablet,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00620,Chrome,Tablet,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00621,Chrome,Tablet,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00622,Firefox,Desktop,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00623,Firefox,Desktop,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00624,Firefox,Desktop,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00625,Firefox,Mobile,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00626,Firefox,Mobile,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00627,Firefox,Mobile,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00628,Firefox,Tablet,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00629,Firefox,Tablet,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00630,Firefox,Tablet,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00631,Safari,Desktop,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00632,Safari,Desktop,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00633,Safari,Desktop,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00634,Safari,Mobile,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00635,Safari,Mobile,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00636,Safari,Mobile,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00637,Safari,Tablet,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00638,Safari,Tablet,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00639,Safari,Tablet,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00640,Edge,Desktop,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00641,Edge,Desktop,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00642,Edge,Desktop,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00643,Edge,Mobile,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00644,Edge,Mobile,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00645,Edge,Mobile,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00646,Edge,Tablet,High,Medium_Rated,Few_Reviews,Buyer
TS-022,V00647,Edge,Tablet,Medium,Medium_Rated,Few_Reviews,Buyer
TS-022,V00648,Edge,Tablet,Low,Medium_Rated,Few_Reviews,Buyer
TS-022,V00649,Chrome,Desktop,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00650,Chrome,Desktop,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00651,Chrome,Desktop,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00652,Chrome,Mobile,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00653,Chrome,Mobile,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00654,Chrome,Mobile,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00655,Chrome,Tablet,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00656,Chrome,Tablet,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00657,Chrome,Tablet,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00658,Firefox,Desktop,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00659,Firefox,Desktop,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00660,Firefox,Desktop,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00661,Firefox,Mobile,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00662,Firefox,Mobile,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00663,Firefox,Mobile,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00664,Firefox,Tablet,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00665,Firefox,Tablet,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00666,Firefox,Tablet,Low,Low_Rated,Few_Reviews,Buyer
